,Gene.Name,Gene.products,agg,moundUp,cellCycle,stream_down,stream_up,tight_down,tight_up,rib
DDB_G0295627,rnu5b,"snRNA, small nuclear RNA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289723,abhd,"alpha/beta hydrolase fold-1 domain-containing protein, abhydrolase domain-containing protein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289725,fscA,"G-protein-coupled receptor (GPCR) family protein, frizzled and smoothened-like sans CRD protein",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
DDB_G0289727,pyroxd1,pyridine nucleotide-disulfide oxidoreductase domain-containing protein 1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289729,DDB_G0289729,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289731,DDB_G0289731,N-terminal delta endotoxin domain-containing protein,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289733,DDB_G0289733,DUF962 family protein,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289735,DDB_G0289735,"RabGAP/TBC domain-containing protein, putative GTPase activating protein (GAP)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289737,DDB_G0289737,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289663,act5,actin,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289739,DDB_G0289739,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289741,DDB_G0289741,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289743,DDB_G0289743,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289745,DDB_G0289745_ps,pseudogene,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289659,rrpA,RNA-directed RNA polymerase RrpA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289747,tgrA_ps6,pseudogene,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0295273,tRNA-Val-AAC-19,valine transfer RNA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289749,DDB_G0289749,peptidase S28 family protein,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289751,DDB_G0289751,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289753,DDB_G0289753,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289797,DDB_G0289797_ps,pseudogene,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289799,DDB_G0289799_ps,pseudogene,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289755,DDB_G0289755,LisH domain and HEAT repeat-containing protein KIAA1468,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289757,DDB_G0289757,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289759,DDB_G0289759,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289761,DDB_G0289761,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289801,DDB_G0289801_ps,pseudogene,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289763,forF,formin F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289765,DDB_G0289765,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289767,DDB_G0289767,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0295271,tRNA-Glu-UUC-14,glutamic acid transfer RNA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289769,DDB_G0289769,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289771,DDB_G0289771,solute carrier family 43 member protein,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289773,DDB_G0289773,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289661,kinY,"LISK family protein kinase, protein kinase, TKL group, tyrosine kinase-like protein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289777,DDB_G0289777_ps,pseudogene,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289805,DDB_G0289805_RTE,TRE3-B,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0295251,tRNA-Met-CAU-13,methionine transfer RNA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289779,fmoA,"flavin-containing monooxygenase, dimethylaniline monooxygenase [N-oxide-forming]",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289781,DDB_G0289781,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289807,DDB_G0289807,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289809,DDB_G0289809_ps,pseudogene,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289853,DDB_G0289853,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289849,DDB_G0289849,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289855,DDB_G0289855_ps,pseudogene,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289857,DDB_G0289857,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289817,DDB_G0289817_ps,pseudogene,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289819,DDB_G0289819,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289851,DDB_G0289851_ps,pseudogene,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289823,omt9,O-methyltransferase family 2 protein,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289825,DDB_G0289825,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
DDB_G0289827,rab18,Rab GTPase,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289829,DDB_G0289829,Uncharacterized protein KIAA1109,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289859,kxcA,"LISK family protein kinase, pleckstrin homology (PH) domain-containing protein, RhoGEF domain-containing protein, IQ calmodulin-binding domain-containing protein, protein kinase, TKL group, tyrosine kinase-like protein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289815,cupB,"calcium up-regulated protein, ricin B lectin domain-containing protein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289813,cupF,"calcium up-regulated protein, ricin B lectin domain-containing protein",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
DDB_G0289831,DDB_G0289831,predicted HD phosphohydrolase family protein,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289861,DDB_G0289861,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289833,DDB_G0289833,Phox domain-containing protein,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289835,DDB_G0289835,phosphoglycerate/bisphosphoglycerate mutase family protein,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289863,DDB_G0289863,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289865,DDB_G0289865,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0295269,tRNA-Thr-UGU-5,threonine transfer RNA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289811,act10,actin,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289837,DDB_G0289837,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289867,pex1,"peroxisomal biogenesis factor 1, peroxin 1",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289869,DDB_G0289869,NA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
DDB_G0289839,DDB_G0289839,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289841,DDB_G0289841_ps,pseudogene,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289843,DDB_G0289843_ps,pseudogene,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289871,DDB_G0289871,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289845,DDB_G0289845_ps,pseudogene,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0295737,DDB_G0295737,"PAP/25A-associated domain-containing protein, nucleotidyltransferase domain-containing protein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289887,DDB_G0289887,unknown,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
DDB_G0289889,DDB_G0289889,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
DDB_G0289891,DDB_G0289891,transmembrane protein,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289893,ccdc124,"coiled-coil domain-containing protein 124, DUF1014 family protein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289895,DDB_G0289895,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289897,DDB_G0289897,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289899,DDB_G0289899,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289965,DDB_G0289965,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289901,DDB_G0289901,unknown,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289967,sir2D,NAD(+)-dependent deacetylase Sir2D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289903,DDB_G0289903,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289905,DDB_G0289905,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289907,DDB_G0289907,"EGF-like domain-containing protein, C-type lectin domain-containing protein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289969,DDB_G0289969,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289909,DDB_G0289909,Syntaxin-binding protein 5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289971,med24,putative mediator complex subunit 24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289911,DDB_G0289911_ps,pseudogene,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289973,DDB_G0289973,Putative colanic acid biosynthesis glycosyl transferase wcaA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289913,DDB_G0289913,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289915,DDB_G0289915,Phospholipid scramblase 3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289917,DDB_G0289917,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289975,DDB_G0289975,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289919,ponJ,ponticulin-related protein,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289921,DDB_G0289921,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
DDB_G0289977,DDB_G0289977_ps,pseudogene,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289879,arsB,arsenite transport subunit B,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289881,atg5,autophagy protein 5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289979,DDB_G0289979,"pleckstrin homology (PH) domain-containing protein, putative tyrosine phosphatase, C2 calcium/lipid-binding (CaLB) region-containing protein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289875,uppA,UDP-glucose pyrophosphorylase 1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289923,agxt,"serine-pyruvate transaminase, alanine-glyoxylate aminotransferase",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289961,DDB_G0289961,transmembrane protein,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289925,fmoG,"flavin-containing monooxygenase, N,N-dimethylaniline,NADPH:oxygen oxidoreductase, N-oxide-forming",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289927,fmoF,"flavin-containing monooxygenase, dimethylaniline monooxygenase [N-oxide-forming]",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289929,fmoD,"flavin-containing monooxygenase, dimethylaniline monooxygenase [N-oxide-forming]",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
DDB_G0289931,fmoE,"flavin-containing monooxygenase, dimethylaniline monooxygenase [N-oxide-forming]",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289933,DDB_G0289933,G patch domain and KOW motifs-containing protein,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289935,gtf3C5,transcription factor IIIC-epsilon subunit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289937,DDB_G0289937,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289883,cupG,"calcium up-regulated protein, ricin B lectin domain-containing protein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289983,kxcA_ps,pseudogene,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289939,DDB_G0289939,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289985,DDB_G0289985,putative transmembrane protein,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289941,DDB_G0289941,Nucleolar protein 12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289943,DDB_G0289943,armadillo-like helical domain-containing protein,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289877,rps9,"ribosomal protein 1024, 40S ribosomal protein S9",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
DDB_G0289945,DDB_G0289945,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289947,DDB_G0289947,EGF-like domain-containing protein,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289949,DDB_G0289949,EGF-like domain-containing protein,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289885,sigF,unknown,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289951,DDB_G0289951,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289953,DDB_G0289953,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289955,DDB_G0289955,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289957,DDB_G0289957,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289963,DDB_G0289963,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289987,puf118,Pumilio-related mRNA-binding protein PUF118,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0290003,DDB_G0290003,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289989,DDB_G0289989,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289991,DDB_G0289991,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289993,DDB_G0289993,acyl-CoA oxidase,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289995,DDB_G0289995,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289997,DDB_G0289997,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0289999,DDB_G0289999,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0290001,DDB_G0290001,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0290005,DDB_G0290005,myotubularin-related protein,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0290007,DDB_G0290007,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0290013,DDB_G0290013,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0290015,grxA,glutaredoxin,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0290017,DDB_G0290017,DnaJ homolog subfamily C member 5B,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0290019,DDB_G0290019,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0290021,DDB_G0290021,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0290009,spr,sepiapterin reductase,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0290023,gxcL,"pleckstrin homology (PH) domain-containing protein, RhoGEF domain-containing protein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0290025,DDB_G0290025,"DUF298 family protein, DCUN1 domain-containing protein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0290027,DDB_G0290027,bolA family protein,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0290029,DDB_G0290029,C2H2-type zinc finger-containing protein,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0290031,DDB_G0290031,ribosome biogenesis protein,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0290051,DDB_G0290051_ps,pseudogene,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0290053,tmem170,"transmembrane protein, TMEM170 family protein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0290055,uap1,"UDP-N-acetylglucosamine pyrophosphorylase, UDP-N-acetylgalactosamine pyrophosphorylase",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0290057,DDB_G0290057,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
DDB_G0290011,ipi,"isopentenyl-diphosphate D-isomerase, isopentenyl pyrophosphate isomerase, IDP isomerase",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0290033,dtymk,"thymidylate kinase, dTMP kinase",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
DDB_G0290035,DDB_G0290035,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0290059,DDB_G0290059_ps,pseudogene,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0290037,DDB_G0290037,EGF-like domain-containing protein,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0290061,DDB_G0290061,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0290063,DDB_G0290063,EGF-like domain-containing protein,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0290039,DDB_G0290039,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0290041,DDB_G0290041,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0290043,DDB_G0290043,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0290045,DDB_G0290045_ps,pseudogene,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0290047,DDB_G0290047_ps,pseudogene,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0290065,DDB_G0290065,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0290095,DDB_G0290095,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0290073,DDB_G0290073,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0290075,DDB_G0290075,protein phosphatase 2C,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0290077,mlcB,myoB light chain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0290079,pgtB,putative glycosyltransferase,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0290081,sort1,"PDZ domain-containing protein, sortilin",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0290083,DDB_G0290083,phenylacetic acid degradation-related protein,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0290071,sigG,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0290097,DDB_G0290097,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0290085,DDB_G0290085,Glycerophosphodiester phosphodiesterase GDE1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0290067,cigB,FNIP repeat-containing protein cigB,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0290087,vps2A,SNF7 family protein,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0290089,DDB_G0290089,malonyl-CoA decarboxylase,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0290069,pitA,phosphatidylinositol transfer protein 1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0290091,rpl22a,S60 ribosomal protein L22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
DDB_G0290093,DDB_G0290093,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0290105,DDB_G0290105,C2H2-type zinc finger-containing protein,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0290103,elp3,"elongation protein 3, RNA polymerase II elongator complex subunit, HAG group protein, GCN5-related N-acetyltransferase, GNAT family protein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0295253,tRNA-Val-UAC-4,valine transfer RNA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0295255,tRNA-Val-UAC-5,valine transfer RNA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0290107,DDB_G0290107,transmembrane protein,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
DDB_G0290101,DDB_G0290101_ps,pseudogene,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0290109,DDB_G0290109,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0290111,adhfe1,"iron-containing alcohol dehydrogenase, alcohol dehydrogenase iron-containing 1",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0290113,DDB_G0290113,"FNIP repeat-containing protein, B-box zinc finger-containing protein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0290119,DDB_G0290119_ps,pseudogene,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0290121,purD,"phosphoribosylamine-glycine ligase, phosphoribosylformylglycinamide cyclo-ligase",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0290125,DDB_G0290125,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0290127,DDB_G0290127,"WD40 repeat-containing protein, cyclin-like F-box containing protein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0290123,phbA,Prohibitin,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0295257,tRNA-Arg-UCU-11,arginine transfer RNA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0290129,DDB_G0290129_RTE,TRE3-A ORF1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DDB_G0290139,DDB_G0290139,peptidase S28 family protein,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
DDB_G0290133,DDB_G0290133,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
